Timestamp,AccX,AccY,AccZ
934859212,-2018,-3990,12920
934861140,-2105,-1969,17035
934863056,256,1070,15711
934864952,511,2252,17595
934866832,-871,596,18643
934868724,-2479,-449,19695
934870624,-210,350,17619
934872520,747,1039,18660
934874424,3909,1891,18079
934876308,-87,263,19899
934878196,822,-3008,15036
934880112,-1590,-5758,16924
934882024,-398,-4336,12531
934883936,-3172,228,18732
934885844,1822,2332,16259
934887748,-367,2387,15163
934889656,766,1480,15820
934891540,258,308,15363
934893428,377,1919,17579
934895332,1234,2683,16520
934897248,2896,2090,15923
934899136,925,-135,16775
934901044,1164,-2164,12044
934902964,244,-3587,16389
934904876,-2676,-2603,15372
934906776,852,-192,14676
934908688,1133,2507,15620
934910600,1623,2477,17303
934912488,384,746,16484
934914384,-247,-1113,18800
934916316,-2474,-1036,20499
934918228,3351,113,16150
934920124,2433,-521,17319
934922032,2416,-1404,13356
934923952,-1070,-3596,16047
934925880,-1383,-3825,16288
934927780,90,-1520,14289
934929688,1416,1338,14399
934931584,-623,3828,17167
934933484,-472,3376,16284
934935380,897,1453,19571
934937260,734,-464,10980
934939156,-1585,-603,18392
934941064,-1236,671,20991
934942956,-819,375,20379
934944832,127,-191,9251
934946724,4129,-1681,13927
934948636,-950,-1854,19342
934950548,-3177,-526,19355
934952460,-1872,370,16551
934954368,3761,2789,11607
934956276,808,2544,19727
934958156,911,599,18512
934960056,-924,-1256,22479
934961976,2050,-2600,17712
934963888,776,-2638,17295
934965804,4046,-1370,14708
934967716,523,-1948,14849
934969616,697,-1559,18707
934971516,-100,-1052,16015
934973420,-1249,-847,15419
934975336,1347,1901,16044
934977252,-1931,3327,15723
934979152,51,2253,17744
934981056,1860,1132,15308
934982948,721,-699,18554
934984860,-2943,-2449,12181
934986772,428,-1550,15707
934988660,-312,-564,17556
934990556,3052,-42,10200
934992444,2879,77,13023
934994340,1782,-482,12197
934996240,-1756,352,18819
934998132,-646,922,14798
935000020,-588,1200,17660
935001928,3223,2641,12971
935003828,1868,-394,17853
935005736,-795,-2131,18996
935007660,-1549,-3275,14988
935009576,461,-3233,16501
935011496,1047,-1245,15825
935013392,-512,-391,16579
935015288,648,1015,16712
935017168,442,646,15255
935019060,2480,640,13408
935020940,-1917,27,17660
935022840,-982,1736,18280
935024748,-2050,1741,18140
935026640,2569,-25,12420
935028532,778,-2678,16511
935030444,1527,-3007,15035
935032372,-1550,-1253,22539
935034288,2633,282,12779
935036180,2052,988,18975
935038088,4777,1519,10456
935039972,-801,709,15547
935041884,-3300,1009,15026
935043784,-942,746,17248
935045656,82,506,16059
935047540,1810,350,15952
935049444,281,-1047,17601
935051336,57,-3499,15068
935053248,-3525,-3787,15647
935055168,2970,-1952,14303
935057064,217,-723,16811
935058960,2641,503,15932
935060852,643,2050,18523
935062764,2545,2504,17467
935064668,-895,1401,17287
935066544,573,17,14048
935068436,-2579,-727,20922
935070324,-806,50,15335
935072232,-2012,-1933,20703
935074164,3157,-1279,14261
935076084,815,-1963,15620
935077976,-795,-333,16388
935079868,-749,529,16630
935081772,1797,1445,13467
935083680,2565,2525,12438
935085596,1983,2705,15202
935087508,-1686,1230,16243
935089420,169,-1227,17024
935091324,889,-1719,11664
935093232,-1278,-1678,16507
935095160,1148,-1176,16900
935097068,-355,-2007,17620
935098980,690,-2073,13684
935100896,1556,-1250,13128
935102788,3636,52,16508
935104676,-68,1488,15891
935106584,1096,2466,12164
935108480,-350,1723,14655
935110376,2058,652,13798
935112284,-1488,-1308,18092
935114212,-5656,-2224,22036
935116140,-1447,-2336,17288
935118072,2861,-1579,17367
935119984,1084,-880,14939
935121872,-597,-431,19464
935123736,41,-85,18639
935125620,-668,616,18534
935127528,4337,2885,11256
935129436,1133,2945,18169
935131356,1169,2777,18536
935133260,-2305,579,16651
935135152,-86,-1500,15100
935137068,-2920,-3588,14085
935138980,-873,-2711,19335
935140888,-889,-1069,19039
935142800,1186,116,18124
935144696,1277,-469,15511
935146600,3548,-262,12493
935148484,146,524,14395
935150364,-741,315,12740
935152260,874,2676,19229
935154156,317,2852,15627
935156016,83,-61,16083
935157924,-1120,-2986,18596
935159852,-2316,-4416,20075
935161776,-4794,-2996,17698
935163680,3584,95,16124
935165584,2366,1154,20087
935167500,3969,1981,12803
935169388,573,179,16315
935171256,-846,-3,15887
935173148,587,1849,10695
935175048,2475,3577,16039
935176948,-294,2480,14823
935178844,-2224,568,17947
935180752,-520,-3162,15520
935182664,-226,-4059,14707
935184568,-92,-2776,14928
935186468,-1085,-235,17547
935188368,586,1500,18504
935190272,2047,1545,13447
935192160,2300,72,15115
935194048,-151,-817,16136
935195948,-2008,-196,14433
935197864,-1600,838,15763
935199772,2310,1124,14884
935201656,460,-763,16574
935203548,-170,-3752,14759
935205468,-2557,-5063,18755
935207380,365,-2805,14291
935209280,543,1340,18876
935211184,5184,3173,14720
935213096,3850,2156,14787
935214972,526,488,13888
935216868,-2237,-141,14912
935218776,-2660,972,12377
935220680,669,1859,15488
935222572,-1707,869,16371
935224496,-1780,-1702,21148
935226428,-1209,-3055,14059
935228352,-1650,-2907,16163
935230276,-1194,-1378,15639
935232192,2158,138,20435
935234100,2217,1961,16700
935236012,5445,2652,13640
935237908,1550,468,14208
935239800,502,-1126,12999
935241704,-2280,-1902,17820
935243624,-1394,-354,14832
935245532,-2482,-237,17812
935247432,223,-499,11941
935249340,-1338,-2386,17318
935251256,-740,-2536,16972
935253156,-30,-606,17111
935255060,2327,1911,16524
935256964,2182,3080,14346
935258880,2576,2128,12612
935260776,744,1202,15831
935262656,-920,-24,15115
935264556,-1186,-563,14747
935266472,-1701,-231,14741
935268360,-341,-83,18992
935270268,-2821,-1111,16028
935272192,1742,-1174,16830
935274076,-48,-949,16095
935275976,1516,-998,17040
935277868,201,131,21587
935279776,4012,1562,15030
935281684,3351,1739,16916
935283592,4480,1040,13507
935285504,-3329,-1623,18147
935287432,-3152,-1844,16565
935289360,-1140,-3100,17451
935291276,896,-1618,13684
935293172,125,-651,19663
935295068,-1338,406,17351
935296960,-885,557,18248
935298856,1048,-412,12165
935300756,1595,697,16136
935302632,65,2001,17983
935304528,671,2447,17620
935306440,1066,1274,11639
935308352,1454,-1546,13751
935310272,-1364,-2153,12968
935312200,-2388,-1476,17016
935314124,-3443,-1065,18352
935316028,664,-486,15636
935317912,493,686,18428
935319820,3796,1488,12567
935321696,921,83,19900
935323584,1459,275,13288
935325452,758,16,18528
935327352,1793,1349,13985
935329248,-620,-618,14352
935331156,-1928,-1728,14351
935333092,-4250,-3198,15503
935335024,-1831,-3165,16211
935336920,276,-597,14800
935338800,465,130,16908
935340708,3197,1977,16711
935342616,1054,1916,16528
935344516,4006,604,12983
935346408,3173,-50,13360
935348288,390,162,17159
935350168,-1578,62,18044
935352056,-433,-561,13216
935353968,-2328,-1298,15907
935355884,1181,-2159,8651
935357796,-3334,-1658,21540
935359720,-2549,-551,19541
935361624,1213,739,20140
935363528,4807,2753,13511
935365444,2876,2392,16363
935367344,1416,806,16028
935369228,-492,-738,17311
935371120,-425,-805,14201
935373028,3208,-258,12075
935374924,-163,-337,16932
935376836,-1416,-1197,15180
935378772,-5156,-2658,16368
935380688,-689,-2469,16899
935382596,-2115,-749,15412
935384512,1428,1086,17812
935386412,386,2488,19543
935388320,5098,2324,17628
935390224,2087,787,17220
935392124,3692,-1247,11150
935394044,-1167,-2078,16425
935395972,-2639,-1389,13444
935397896,-1126,-1122,17589
935399816,-1179,-711,14232
935401728,-688,-1209,18939
935403652,-3430,-1342,16764
935405564,-2153,-797,18517
935407484,1763,1345,16819
935409396,4863,3367,16116
935411308,2173,3785,18871
935413220,1797,2125,14116
935415124,394,-1434,16159
935417032,823,-2339,10473
935418936,-953,-1976,14784
935420836,-714,-134,15115
935422740,-4596,-456,15036
935424644,-887,-815,13692
935426548,-2021,-678,15299
935428448,947,-137,16755
935430336,229,855,19163
935432244,3249,2029,16456
935434148,2275,1853,17048
935436044,3524,715,14804
935437928,-24,-2394,14004
935439840,-1298,-4260,16640
935441768,-2850,-3804,17997
935443692,-1629,-325,14959
935445596,1851,180,11568
935447496,1488,970,18621
935449400,1524,1164,18714
935451296,-2336,448,19948
935453212,2166,2052,14963
935455120,5075,3006,17011
935457036,2989,2983,15927
935458932,-367,1273,17255
935460832,505,-1491,15979
935462744,-1870,-3760,15204
935464660,-940,-3026,11917
935466580,-3662,-1032,15551
935468500,-3765,621,18572
935470396,1182,202,14455
935472296,2508,846,14980
935474172,967,996,16583
935476044,681,-95,20983
935477924,540,454,19715
935479816,988,1380,13371
935481712,5520,-298,11916
935483620,-641,-3424,15016
935485540,-3112,-4648,11948
935487464,-3579,-3575,16840
935489376,-418,1222,17071
935491272,-649,1817,15799
935493180,1907,2931,14575
935495092,-1298,2302,19915
935497012,2548,1140,15491
935498936,-1172,1712,16979
935500860,4444,2734,16597
935502752,2085,647,13771
935504636,965,-629,15071
935506540,-2573,-2477,15351
935508476,-3471,-3039,15559
935510400,-2598,-2085,16638
935512316,-1451,-209,16448
935514228,-141,1177,21604
935516132,2659,2067,19288
935518040,3659,1339,17571
935519932,-369,-221,16139
935521836,1028,-772,16556
935523716,-42,-968,14543
935525616,1806,-482,13816
935527512,992,-1361,13995
935529416,901,-3259,14000
935531328,-5099,-3787,17928
935533256,-2045,-1897,15383
935535144,-3225,9,16827
935537044,2218,2882,16424
935538948,543,3225,19091
935540852,2017,1991,20075
935542740,-641,683,17312
935544632,1689,373,17764
935546520,-431,-241,13086
935548416,1300,-356,15999
935550324,-736,-1558,19039
935552252,-1917,-1659,14019
935554172,1602,-1608,15763
935556080,-463,-1142,15636
935557968,-899,-81,20924
935559876,-2005,1419,16469
935561792,2866,3016,16339
935563700,2260,1634,15511
935565600,1294,187,19132
935567516,-1647,-2469,18111
935569440,1890,-2208,14167
935571348,-635,-2359,14779
935573264,2488,-1378,11332
935575180,-527,-1403,12772
935577092,-3263,-399,17669
935579000,-1944,-694,13739
935580920,-1054,519,14512
935582816,987,1473,16168
935584720,2287,2567,16576
935586616,13,1737,17907
935588496,201,133,13887
935590392,2424,-608,15396
935592292,-696,-2014,13287
935594224,-1575,-2197,12379
935596136,-191,-1803,12744
935598024,1467,19,15439
935599916,202,1382,14227
935601812,1288,508,12844
935603700,-2888,216,19368
935605620,1009,1023,14487
935607540,-1142,1106,18467
935609456,1692,1473,16551
935611332,550,16,17803
935613232,2616,-2490,14475
935615160,-3632,-4574,18492
935617076,-663,-3185,11724
935618992,-2960,-760,16608
935620908,1104,2124,13264
935622824,-1783,2011,18728
935624732,-446,1514,19391
935626616,800,226,18796
935628492,894,168,12483
935630400,1666,1208,16987
935632300,-721,1755,19668
935634196,1010,-768,16408
935636088,-96,-2268,13092
935637992,1604,-2221,15795
935639916,-3311,-2315,20899
935641832,-1241,201,16171
935643744,1465,2093,18231
935645660,2756,2426,14515
935647572,-1546,1416,17099
935649476,-844,542,17644
935651376,-3073,395,18208
935653272,3668,668,15943
935655168,1451,-341,19154
935657080,2065,-1779,15091
935658992,-643,-2979,14691
935660920,-1854,-3124,12368
935662828,56,-1216,12660
935664740,1581,1754,11959
935666632,-607,2725,17287
935668544,-1133,2365,16244
935670428,1880,2,15932
935672312,-839,-326,15789
935674208,-560,-544,14415
935676116,-2781,-719,19180
935678008,694,-738,14939
935679888,-76,-1316,15955
935681804,1451,-1543,11608
935683700,-69,-2490,18631
935685592,745,-253,10114
935687500,-2415,1403,15782
935689416,916,3624,15404
935691324,2682,3132,17283
935693228,1007,1294,14096
935695144,-2061,-1321,16967
935697060,-230,-1606,17291
935698956,-354,-360,16908
935700856,3077,-580,16160
935702772,1745,-2770,12293
935704680,-926,-2606,16984
935706588,-533,-1667,15272
935708492,-1393,163,14543
935710408,2331,1638,17071
935712304,849,2901,16304
935714200,-189,2643,18044
935716096,-784,518,16639
935717984,444,-1692,16107
935719892,-2571,-3091,16126
935721820,1386,-2656,15907
935723728,-723,-1715,18972
935725636,868,-1088,15029
935727536,1906,-237,12596
935729436,2564,-121,12697
935731344,-1554,396,15965
935733224,-21,1867,15628
935735132,1668,3308,16296
935737044,1180,2828,12825
935738940,1975,318,16005
935740848,-3184,-2496,20499
935742776,-2480,-3264,16659
935744708,-1239,-1435,15427
935746624,1304,-547,14852
935748524,141,-1067,16268
935750412,778,-556,17445
935752296,780,-248,15484
935754192,1814,702,12984
935756068,-37,802,16863
935757964,-207,2469,19578
935759856,-247,2173,18675
935761744,176,222,11344
935763640,696,-2678,17356
935765556,1616,-3447,18263
935767480,-1986,-3288,19915
935769404,1627,-1101,14855
935771320,1725,957,18131
935773212,2907,1821,9997
935775104,228,1379,17460
935777000,-2016,586,12689
935778900,-202,1328,19604
935780796,175,2237,17495
935782708,2198,1648,15108
935784588,93,-454,15779
935786480,213,-3063,14923
935788392,-3926,-3626,18763
935790324,1917,-1743,13967
935792236,2672,-106,17039
935794144,2120,1462,17587
935796040,940,1554,16096
935797928,33,1247,17724
935799824,-2501,-295,16696
935801720,2952,290,14459
935803616,-1286,756,19647
935805508,-1309,43,19043
935807404,-431,-2965,16700
935809328,2065,-3747,15147
935811244,-976,-3046,16604
935813156,-374,-1216,16587
935815044,679,765,18748
935816944,1010,2164,15411
935818860,5005,2055,13741
935820752,70,1625,16676
935822652,-1838,1845,15391
935824584,-3467,1535,14807
935826476,995,723,16625
935828352,-638,104,16531
935830252,-952,-1741,13868
935832176,-2427,-2462,19899
935834104,1826,-2026,13740
935836012,316,-1030,14907
935837916,3600,930,15247
935839824,1400,1443,15907
935841716,-15,1297,15807
935843624,-1833,1153,15384
935845520,-157,145,16350
935847420,-997,-1469,18485
935849344,-1611,-1440,16512
935851276,-1842,-1846,21003
935853212,1818,-2112,16189
935855136,3671,-1669,16400
935857040,-1059,-907,13423
935858936,531,-605,14820
935860832,925,1353,16816
935862740,3096,2816,15411
935864648,1856,2810,13609
935866556,634,1120,16252
935868452,-4609,-139,17203
935870356,-1671,-285,15867
935872276,-2367,-1591,15736
935874188,919,-1022,17071
935876080,-690,-559,19904
935877984,2440,-572,21764
935879892,-614,-1074,15684
935881796,2373,-31,14904
935883696,1912,1282,16907
935885608,3232,1093,14292
935887520,-1055,1377,17371
935889416,-342,652,14547
935891312,-432,-1928,18007
935893232,-422,-2886,15334
935895144,-370,-2882,20260
935897060,-2685,-1037,19044
935898960,837,573,17635
935900868,2476,1356,15396
935902768,2664,534,16340
935904652,-1476,-98,17468
935906560,1313,433,15119
935908456,547,1691,15680
935910356,2682,1828,11496
935912252,-851,454,15424
935914160,-2847,-1103,16812
935916088,-4692,-3288,18735
935918004,109,-2291,11800
935919896,463,-893,18445
935921800,3447,1463,16760
935923704,1008,1750,18299
935925588,2920,20,12212
935927484,2375,-397,12235
935929384,1692,-255,15039
935931288,-2860,702,14999
935933192,-503,1003,14035
935935092,1432,340,14804
935936992,-1442,-2314,15173
935938920,-1198,-3444,13244
935940844,-4675,-2791,19044
935942736,858,18,15608
935944624,576,2152,18079
935946528,4240,2692,16184
935948444,1800,1113,17591
935950348,1054,-980,13304
935952256,-2327,-1489,17791
935954156,-684,408,11929
935956040,184,484,17668
935957924,-687,-113,13171
935959840,-3092,-1736,23091
935961776,-1105,-2915,19127
935963688,891,-2425,15725
935965580,397,1134,16689
935967488,3886,2543,19531
935969396,2533,2723,17696
935971292,1600,668,15668
935973168,-14,-748,12007
935975072,1949,-621,13144
935976972,-3498,106,17672
935978856,-393,611,12605
935980764,-2260,-1352,15600
935982692,1202,-1918,14999
935984608,-724,-3305,17948
935986512,254,-1222,17653
935988424,-1305,897,19492
935990332,4852,2606,13539
935992240,4194,1952,14700
935994152,1402,1196,12584
935996068,-1661,-1683,18650
935997992,-2314,-1816,14435
935999908,410,-1736,14752
936001804,584,-1068,13403
936003708,-1625,-797,17511
936005624,-1564,-1160,17115
936007548,1116,-1262,16259
936009452,1795,473,17803
936011352,2346,1370,12388
936013244,-83,2859,18055
936015152,3742,2814,14363
936017068,1312,1340,14891
936018984,1292,-1100,12744
936020904,-2387,-1783,16740
936022816,-3991,-951,12524
936024740,-5556,-1496,16163
936026656,-808,-1110,13971
936028576,1071,-1039,19052
936030468,-69,-337,17108
936032348,-1381,69,19684
936034244,657,1267,19867
936036148,4864,2548,14726
936038064,4051,1740,15047
936039936,53,131,13152
936041828,-652,-2190,18488
936043756,-1431,-2475,15599
936045680,-1883,-2653,15062
936047592,547,-1117,15340
936049492,-3025,-661,21180
936051388,27,1015,18892
936053272,-944,920,16631
936055180,2517,1413,18107
936057084,194,1384,17502
936058984,4993,2387,15631
936060876,-261,2239,18676
936062772,2531,695,11960
936064664,523,-1817,15424
936066576,-1813,-2234,11898
936068504,-4443,-2497,17796
936070428,-2302,-1414,17431
936072336,293,-327,18431
936074224,781,1022,17400
936076128,1848,1019,20707
936078016,-385,953,19774
936079916,1225,673,15027
936081808,2509,705,12955
936083708,4114,486,19188
936085604,-1163,-508,17163
936087524,-2772,-2708,16048
936089448,-2477,-4001,16460
936091368,-257,-2367,14604
936093280,-1874,-790,14395
936095188,667,1029,19128
936097096,-1153,2309,19427
936099020,4572,2314,14292
936100928,4291,1039,16020
936102832,3354,1458,17292
936104716,796,590,17252
936106608,1168,800,13148
936108500,1728,-120,12567
936110408,-119,-2995,11021
936112332,-4795,-2519,18216
936114260,-5092,-1692,15476
936116172,667,-1051,18367
936118080,1463,1395,19016
936119988,2325,1193,14759
936121876,-241,889,18912
936123768,1219,327,16445
936125664,1928,-366,16174
936127568,1657,-569,15067
936129460,-109,-688,15778
